timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-104.85315999999989,162,0.0,223,66,14,439,981,3
1,-116.79763999999999,238,0.0,625,176,3,379,942,8
2,-57.432519999999975,455,0.0,3748,447,24,334,695,70
3,-65.47055999999999,61,0.0,2935,529,27,364,580,69
4,-48.69288000000002,79,0.0,3587,492,19,409,580,71
5,-39.89440000000001,282,0.0,5803,460,16,439,585,86
6,-43.71651999999999,317,0.0,3190,316,24,469,691,51
7,-50.79979999999999,184,0.0,1059,209,20,514,757,16
8,-103.54539999999993,37,0.0,154,192,21,529,758,0
9,-42.63816000000007,178,0.0,838,199,20,544,737,25
10,-60.07659999999998,365,0.0,4806,555,17,544,384,90
11,-106.59443999999998,70,0.0,3162,632,24,604,240,67
12,-119.92888000000004,107,0.0,3767,621,16,679,184,75
13,-87.17563999999996,337,0.0,7117,479,23,709,289,112
14,-46.705359999999985,228,0.0,3799,247,23,754,476,61
15,-48.25039999999998,190,0.0,1269,219,18,784,479,19
16,-165.50012000000004,17,0.0,166,203,24,799,474,9
17,-128.78943999999996,123,0.0,829,205,19,829,447,13
18,-57.81776000000002,361,0.0,5056,564,16,844,76,47
19,-140.76064,30,0.0,3330,619,16,857,8,73
20,-147.26184000000015,160,0.0,4253,612,27,851,10,84
21,-85.84839999999998,320,0.0,6949,588,25,845,42,126
22,-70.81207999999998,191,0.0,3909,427,0,890,183,62
23,-61.51295999999998,68,0.0,1509,380,17,860,243,32
24,-72.63020000000003,17,0.0,201,354,15,890,241,10
25,-79.64636,70,0.0,736,356,17,905,222,15
26,-65.05832000000004,166,0.0,4566,628,26,841,5,103
27,-47.246240000000014,59,0.0,3243,689,16,774,21,74
28,-52.863999999999976,87,0.0,3947,736,17,747,0,79
29,-45.57712,156,0.0,6802,811,15,656,18,99
30,-69.25416000000001,209,0.0,3864,602,18,716,164,67
31,-66.14195999999998,144,0.0,1708,457,24,761,258,41
32,-185.5512000000001,49,0.0,339,415,26,806,253,6
33,-239.05719999999994,107,0.0,669,389,30,836,245,14
34,-46.071799999999996,158,0.0,3752,531,18,896,55,58
35,-50.23860000000002,150,0.0,3372,599,25,876,0,63
36,-67.51975999999999,204,0.0,4339,664,29,802,5,96
37,-47.97112000000003,208,0.0,6296,683,28,764,25,122
38,-54.35576,74,0.0,3670,566,24,824,86,74
39,-68.91548000000002,139,0.0,2037,416,21,884,179,37
40,-135.13528000000005,133,0.0,773,351,23,944,182,9
41,-272.3218,51,0.0,305,329,29,959,183,5
42,-94.33900000000001,260,0.0,1780,405,18,1019,58,35
43,-70.13332000000003,250,0.0,3583,371,16,1079,34,74
44,-53.800239999999945,239,0.0,4038,353,22,1097,28,71
45,-54.478759999999994,270,0.0,3753,346,23,1118,13,80
46,-59.04672000000002,155,0.0,2559,358,23,1115,4,48
47,-67.55763999999999,220,0.0,1710,277,15,1189,19,28
48,-93.55771999999996,81,0.0,754,249,28,1217,6,14
49,-247.27991999999995,38,0.0,249,222,16,1247,15,4
50,-117.47203999999998,219,0.0,1273,229,29,1238,4,20
51,-88.24499999999999,341,0.0,3366,277,18,1184,21,71
52,-56.00396000000002,391,0.0,3986,307,24,1158,11,70
53,-50.54184000000001,390,0.0,4109,365,27,1101,7,71
54,-65.89455999999998,213,0.0,2452,310,18,1154,18,42
55,-266.73010285714287,180,0.0,1077,229,23,1199,49,14
